Continent,Region/Country,Variable,Year,Quantity (per 1000 hl)
Africa,Niger,Consumption,2007,  6
Africa,Niger,Consumption,2008,  6
Africa,Niger,Consumption,2015,  6
America,Panama,Consumption,2019,  6
Oceania,Papua New Guinea,Consumption,1997,  6
Africa,Rwanda,Consumption,2013,  6
America,Saint Lucia,Consumption,2004,  6
America,Saint Lucia,Consumption,2016,  6
Africa,Seychelles,Consumption,2005,  6
Africa,Sierra Leone,Consumption,2018,  6
America,Suriname,Consumption,2018,  6
Africa,"Tanzania, the United Republic of",Consumption,1995,  6
Africa,"Tanzania, the United Republic of",Consumption,1996,  6
Africa,"Tanzania, the United Republic of",Consumption,1999,  6
Africa,"Tanzania, the United Republic of",Consumption,2000,  6
Africa,"Tanzania, the United Republic of",Consumption,2001,  6
Asia,Timor-Leste,Consumption,2012,  6
Asia,Timor-Leste,Consumption,2013,  6
Africa,Uganda,Consumption,2009,  6
Europe,United Kingdom,Production,1997,  6
Oceania,Vanuatu,Consumption,1995,  6
Oceania,Vanuatu,Consumption,2017,  6
Oceania,Vanuatu,Consumption,2018,  6
Oceania,Vanuatu,Consumption,2019,  6
Oceania,Vanuatu,Consumption,2020,  6
Oceania,Vanuatu,Consumption,2021,  6
Oceania,Vanuatu,Consumption,2022,  6
Africa,Zambia,Consumption,1996,  6
Africa,Zambia,Consumption,1998,  6
Africa,Zambia,Consumption,2004,  6
Africa,Zambia,Consumption,2011,  6
America,Antigua and Barbuda,Consumption,2001,  5
America,Antigua and Barbuda,Consumption,2002,  5
Europe,Belgium,Production,2010,  5
Europe,Belgium,Production,2011,  5
Asia,Cambodia,Consumption,1999,  5
Asia,Cambodia,Consumption,2003,  5
Africa,Central African Republic,Consumption,1996,  5
Africa,Central African Republic,Consumption,1997,  5
Africa,Central African Republic,Consumption,2000,  5
Africa,Central African Republic,Consumption,2002,  5
Africa,Central African Republic,Consumption,2011,  5
Africa,Central African Republic,Consumption,2012,  5
Africa,Chad,Consumption,2007,  5
Africa,Chad,Consumption,2015,  5
Africa,Chad,Consumption,2016,  5
Africa,Djibouti,Consumption,2014,  5
America,Dominica,Consumption,2000,  5
Europe,Faroe Islands,Consumption,2009,  5
Europe,Faroe Islands,Consumption,2015,  5
Europe,Faroe Islands,Consumption,2016,  5
Europe,Faroe Islands,Consumption,2017,  5
Europe,Faroe Islands,Consumption,2018,  5
Europe,Faroe Islands,Consumption,2019,  5
Europe,Faroe Islands,Consumption,2020,  5
Europe,Faroe Islands,Consumption,2021,  5
Europe,Faroe Islands,Consumption,2022,  5
Oceania,Fiji,Consumption,1995,  5
America,Greenland,Consumption,1998,  5
America,Greenland,Consumption,2002,  5
America,Greenland,Consumption,2004,  5
America,Greenland,Consumption,2008,  5
America,Greenland,Consumption,2010,  5
America,Greenland,Consumption,2018,  5
America,Greenland,Consumption,2019,  5
Africa,Guinea,Consumption,2015,  5
Africa,Guinea,Consumption,2016,  5
America,Haiti,Consumption,2005,  5
America,Haiti,Consumption,2006,  5
America,Haiti,Consumption,2008,  5
America,Honduras,Consumption,1996,  5
America,Honduras,Consumption,1998,  5
Asia,Indonesia,Consumption,1996,  5
Asia,Indonesia,Consumption,2000,  5
Asia,Iraq,Consumption,2011,  5
Asia,Iraq,Consumption,2015,  5
Africa,Lesotho,Consumption,2013,  5
Africa,Liberia,Consumption,2016,  5
Africa,Mali,Consumption,2018,  5
Asia,Myanmar,Consumption,2006,  5
Asia,Nepal,Consumption,2003,  5
Asia,Nepal,Consumption,2006,  5
Asia,Nepal,Consumption,2007,  5
America,Nicaragua,Consumption,2000,  5
America,Nicaragua,Consumption,2001,  5
Africa,Niger,Consumption,1999,  5
Africa,Niger,Consumption,2004,  5
Africa,Niger,Consumption,2018,  5
Oceania,Papua New Guinea,Consumption,1996,  5
Oceania,Papua New Guinea,Consumption,2005,  5
Oceania,Papua New Guinea,Consumption,2006,  5
Oceania,Papua New Guinea,Consumption,2008,  5
Oceania,Papua New Guinea,Consumption,2009,  5
Oceania,Papua New Guinea,Consumption,2010,  5
Oceania,Papua New Guinea,Consumption,2011,  5
Europe,Poland,Production,2013,  5
Europe,Poland,Production,2014,  5
Europe,Poland,Production,2015,  5
Europe,Poland,Production,2016,  5
Europe,Poland,Production,2017,  5
Europe,Poland,Production,2018,  5
Europe,Poland,Production,2019,  5
Europe,Poland,Production,2020,  5
Europe,Poland,Production,2021,  5
Europe,Poland,Production,2022,  5
Africa,Rwanda,Consumption,2011,  5
Africa,Rwanda,Consumption,2012,  5
America,Saint Lucia,Consumption,1995,  5
America,Saint Lucia,Consumption,1996,  5
Africa,Seychelles,Consumption,2004,  5
Asia,Sri Lanka,Consumption,2011,  5
America,Suriname,Consumption,2007,  5
America,Suriname,Consumption,2014,  5
Asia,Syrian Arab Republic,Consumption,2003,  5
Asia,Tajikistan,Consumption,2015,  5
Asia,Tajikistan,Consumption,2016,  5
Africa,"Tanzania, the United Republic of",Consumption,1998,  5
America,Trinidad and Tobago,Consumption,1996,  5
Oceania,Vanuatu,Consumption,1997,  5
Oceania,Vanuatu,Consumption,1998,  5
Oceania,Vanuatu,Consumption,2009,  5
Oceania,Vanuatu,Consumption,2010,  5
Oceania,Vanuatu,Consumption,2016,  5
Africa,Zambia,Consumption,1997,  5
Africa,Zambia,Consumption,2010,  5
America,Antigua and Barbuda,Consumption,2000,  4
America,Antigua and Barbuda,Consumption,2003,  4
Asia,Bahrain,Consumption,1995,  4
Asia,Bahrain,Consumption,1996,  4
Asia,Bahrain,Consumption,1998,  4
America,Barbados,Consumption,1998,  4
America,Belize,Consumption,2005,  4
America,Belize,Consumption,2007,  4
America,Belize,Consumption,2008,  4
America,Belize,Consumption,2010,  4
America,Belize,Consumption,2011,  4
Africa,Burkina Faso,Consumption,2002,  4
Africa,Burundi,Consumption,2013,  4
Africa,Burundi,Consumption,2020,  4
Africa,Burundi,Consumption,2021,  4
Africa,Burundi,Consumption,2022,  4
Asia,Cambodia,Consumption,2000,  4
Asia,Cambodia,Consumption,2002,  4
Asia,Cambodia,Consumption,2004,  4
Africa,Central African Republic,Consumption,1999,  4
Africa,Central African Republic,Consumption,2005,  4
Africa,Central African Republic,Consumption,2006,  4
Africa,Central African Republic,Consumption,2007,  4
Africa,Central African Republic,Consumption,2013,  4
Africa,Central African Republic,Consumption,2019,  4
Africa,Central African Republic,Consumption,2020,  4
Africa,Central African Republic,Consumption,2021,  4
Africa,Central African Republic,Consumption,2022,  4
Africa,Chad,Consumption,2004,  4
Africa,Chad,Consumption,2005,  4
Africa,Chad,Consumption,2006,  4
Africa,Chad,Consumption,2017,  4
Africa,Congo (the Democratic Republic of the),Consumption,1995,  4
Africa,Congo (the Democratic Republic of the),Consumption,1996,  4
Africa,Congo (the Democratic Republic of the),Consumption,1999,  4
Africa,Congo (the Democratic Republic of the),Consumption,2000,  4
Africa,Congo (the Democratic Republic of the),Consumption,2001,  4
Africa,Djibouti,Consumption,1995,  4
Africa,Djibouti,Consumption,2012,  4
America,Dominica,Consumption,1995,  4
America,Dominica,Consumption,1997,  4
America,Dominica,Consumption,1998,  4
America,Dominica,Consumption,2001,  4
America,Dominica,Consumption,2002,  4
America,Dominica,Consumption,2003,  4
America,Dominica,Consumption,2007,  4
Africa,Eswatini,Consumption,2011,  4
Africa,Eswatini,Consumption,2021,  4
Africa,Eswatini,Consumption,2022,  4
Europe,Faroe Islands,Consumption,2008,  4
Europe,Faroe Islands,Consumption,2010,  4
Europe,Faroe Islands,Consumption,2011,  4
Europe,Faroe Islands,Consumption,2012,  4
Europe,Faroe Islands,Consumption,2013,  4
Europe,Faroe Islands,Consumption,2014,  4
Africa,Gambia,Consumption,2005,  4
America,Greenland,Consumption,2001,  4
Africa,Guinea,Consumption,1995,  4
Africa,Guinea,Consumption,1996,  4
Africa,Guinea,Consumption,1998,  4
Africa,Guinea,Consumption,1999,  4
Africa,Guinea,Consumption,2000,  4
America,Haiti,Consumption,1998,  4
America,Haiti,Consumption,1999,  4
America,Haiti,Consumption,2000,  4
America,Haiti,Consumption,2003,  4
America,Honduras,Consumption,1995,  4
Asia,Indonesia,Consumption,1998,  4
Asia,Indonesia,Consumption,1999,  4
Asia,Indonesia,Consumption,2003,  4
Asia,Iraq,Consumption,2014,  4
Asia,Lao People's Democratic Republic,Consumption,2000,  4
Africa,Lesotho,Consumption,1995,  4
Africa,Lesotho,Consumption,1996,  4
Africa,Lesotho,Consumption,1997,  4
Africa,Lesotho,Consumption,1998,  4
Africa,Lesotho,Consumption,1999,  4
Africa,Lesotho,Consumption,2000,  4
Africa,Lesotho,Consumption,2001,  4
Africa,Liberia,Consumption,2014,  4
Africa,Liberia,Consumption,2015,  4
Africa,Malawi,Consumption,1997,  4
Africa,Malawi,Consumption,1999,  4
Africa,Malawi,Consumption,2009,  4
Asia,Maldives,Consumption,2000,  4
Asia,Maldives,Consumption,2001,  4
Africa,Mali,Consumption,1995,  4
Africa,Mali,Consumption,2017,  4
Asia,Mongolia,Consumption,1997,  4
Asia,Mongolia,Consumption,1998,  4
Asia,Mongolia,Consumption,1999,  4
Asia,Mongolia,Consumption,2001,  4
Asia,Mongolia,Consumption,2002,  4
Asia,Myanmar,Consumption,2005,  4
Asia,Nepal,Consumption,2005,  4
Asia,Nepal,Consumption,2008,  4
Africa,Niger,Consumption,1995,  4
Africa,Niger,Consumption,1996,  4
Africa,Niger,Consumption,1997,  4
Africa,Niger,Consumption,2003,  4
Africa,Niger,Consumption,2009,  4
Africa,Nigeria,Consumption,2000,  4
America,Panama,Consumption,2018,  4
America,Saint Vincent and the Grenadines,Consumption,2009,  4
Africa,Sierra Leone,Consumption,2019,  4
Asia,Sri Lanka,Consumption,2002,  4
America,Suriname,Consumption,1997,  4
America,Suriname,Consumption,1998,  4
America,Suriname,Consumption,2008,  4
America,Suriname,Consumption,2009,  4
America,Suriname,Consumption,2010,  4
America,Suriname,Consumption,2013,  4
America,Suriname,Consumption,2015,  4
America,Suriname,Consumption,2016,  4
America,Suriname,Consumption,2017,  4
Asia,Syrian Arab Republic,Consumption,2000,  4
Asia,Syrian Arab Republic,Consumption,2001,  4
Asia,Syrian Arab Republic,Consumption,2002,  4
Asia,Syrian Arab Republic,Consumption,2004,  4
Asia,Syrian Arab Republic,Consumption,2009,  4
Asia,Syrian Arab Republic,Consumption,2011,  4
Asia,Tajikistan,Consumption,2010,  4
Asia,Tajikistan,Consumption,2011,  4
Asia,Tajikistan,Consumption,2012,  4
Asia,Tajikistan,Consumption,2013,  4
Asia,Tajikistan,Consumption,2014,  4
Asia,Tajikistan,Consumption,2017,  4
Asia,Tajikistan,Consumption,2018,  4
Asia,Tajikistan,Consumption,2019,  4
Asia,Tajikistan,Consumption,2020,  4
Asia,Tajikistan,Consumption,2021,  4
Asia,Tajikistan,Consumption,2022,  4
Asia,Timor-Leste,Consumption,2011,  4
Asia,Timor-Leste,Consumption,2018,  4
America,Trinidad and Tobago,Consumption,1995,  4
America,Trinidad and Tobago,Consumption,1997,  4
Oceania,Vanuatu,Consumption,1999,  4
Oceania,Vanuatu,Consumption,2011,  4
Oceania,Vanuatu,Consumption,2012,  4
Oceania,Vanuatu,Consumption,2014,  4
Oceania,Vanuatu,Consumption,2015,  4
Africa,Zambia,Consumption,2001,  4
Asia,Afghanistan,Consumption,2009,  3
America,Antigua and Barbuda,Consumption,1998,  3
America,Antigua and Barbuda,Consumption,1999,  3
America,Antigua and Barbuda,Consumption,2004,  3
Europe,Belgium,Production,2012,  3
America,Belize,Consumption,2006,  3
America,Belize,Consumption,2009,  3
Africa,Burundi,Consumption,1995,  3
Africa,Burundi,Consumption,2004,  3
Africa,Burundi,Consumption,2008,  3
Africa,Burundi,Consumption,2012,  3
Africa,Burundi,Consumption,2014,  3
Africa,Burundi,Consumption,2019,  3
Asia,Cambodia,Consumption,1997,  3
Asia,Cambodia,Consumption,1998,  3
Africa,Central African Republic,Consumption,2009,  3
Africa,Comoros,Consumption,2016,  3
Africa,Comoros,Consumption,2017,  3
Africa,Comoros,Consumption,2018,  3
Africa,Comoros,Consumption,2019,  3
Africa,Comoros,Consumption,2020,  3
Africa,Comoros,Consumption,2021,  3
Africa,Comoros,Consumption,2022,  3
Africa,Congo (the Democratic Republic of the),Consumption,1997,  3
Africa,Congo (the Democratic Republic of the),Consumption,2002,  3
Oceania,Cook Islands,Consumption,2010,  3
Oceania,Cook Islands,Consumption,2015,  3
Oceania,Cook Islands,Consumption,2016,  3
Oceania,Cook Islands,Consumption,2017,  3
Africa,Djibouti,Consumption,1996,  3
Africa,Djibouti,Consumption,1997,  3
Africa,Djibouti,Consumption,2009,  3
Africa,Djibouti,Consumption,2010,  3
Africa,Djibouti,Consumption,2011,  3
Africa,Djibouti,Consumption,2016,  3
Africa,Djibouti,Consumption,2017,  3
America,Dominica,Consumption,2004,  3
America,Dominica,Consumption,2005,  3
America,Dominica,Consumption,2008,  3
America,Dominica,Consumption,2009,  3
Africa,Eswatini,Consumption,2002,  3
Africa,Eswatini,Consumption,2003,  3
Africa,Eswatini,Consumption,2010,  3
Europe,Faroe Islands,Consumption,2004,  3
Europe,Faroe Islands,Consumption,2005,  3
Europe,Faroe Islands,Consumption,2007,  3
Oceania,Fiji,Consumption,2000,  3
Africa,Gambia,Consumption,2006,  3
Africa,Gambia,Consumption,2007,  3
America,Greenland,Consumption,1996,  3
America,Greenland,Consumption,1997,  3
America,Greenland,Consumption,2000,  3
America,Greenland,Consumption,2005,  3
Africa,Guinea,Consumption,1997,  3
America,Guyana,Consumption,2020,  3
America,Guyana,Consumption,2021,  3
America,Guyana,Consumption,2022,  3
America,Haiti,Consumption,1995,  3
America,Haiti,Consumption,1996,  3
America,Haiti,Consumption,1997,  3
America,Haiti,Consumption,2004,  3
Asia,Indonesia,Consumption,2001,  3
Asia,Iraq,Consumption,2010,  3
America,Jamaica,Consumption,1995,  3
Asia,Jordan,Consumption,2016,  3
Asia,Jordan,Consumption,2017,  3
Asia,Jordan,Consumption,2019,  3
Asia,Jordan,Consumption,2020,  3
Asia,Jordan,Consumption,2021,  3
Asia,Jordan,Consumption,2022,  3
Africa,Liberia,Consumption,1997,  3
Africa,Malawi,Consumption,1996,  3
Africa,Malawi,Consumption,1998,  3
Africa,Malawi,Consumption,2004,  3
Africa,Malawi,Consumption,2006,  3
Africa,Malawi,Consumption,2010,  3
Africa,Malawi,Consumption,2012,  3
Africa,Malawi,Consumption,2013,  3
Asia,Maldives,Consumption,1996,  3
Asia,Maldives,Consumption,1997,  3
Asia,Maldives,Consumption,1998,  3
Asia,Maldives,Consumption,1999,  3
Africa,Mali,Consumption,2001,  3
Africa,Mali,Consumption,2003,  3
Africa,Mali,Consumption,2005,  3
Africa,Mali,Consumption,2006,  3
Africa,Mali,Consumption,2007,  3
Africa,Mali,Consumption,2008,  3
Africa,Mali,Consumption,2009,  3
Africa,Mali,Consumption,2012,  3
Africa,Mali,Consumption,2013,  3
Africa,Mali,Consumption,2014,  3
Asia,Myanmar,Consumption,2000,  3
Asia,Myanmar,Consumption,2003,  3
Asia,Myanmar,Consumption,2004,  3
Asia,Nepal,Consumption,2004,  3
Africa,Niger,Consumption,2000,  3
Africa,Nigeria,Consumption,2002,  3
Oceania,Papua New Guinea,Consumption,1995,  3
Oceania,Papua New Guinea,Consumption,2002,  3
Oceania,Papua New Guinea,Consumption,2003,  3
Oceania,Papua New Guinea,Consumption,2007,  3
Africa,Rwanda,Consumption,2009,  3
Africa,Rwanda,Consumption,2010,  3
America,Saint Kitts and Nevis,Consumption,2006,  3
America,Saint Kitts and Nevis,Consumption,2007,  3
America,Saint Kitts and Nevis,Consumption,2008,  3
America,Saint Kitts and Nevis,Consumption,2009,  3
America,Saint Kitts and Nevis,Consumption,2016,  3
America,Saint Kitts and Nevis,Consumption,2017,  3
America,Saint Pierre And Miquelon,Consumption,1995,  3
America,Saint Pierre And Miquelon,Consumption,2011,  3
America,Saint Pierre And Miquelon,Consumption,2012,  3
America,Saint Pierre And Miquelon,Consumption,2013,  3
America,Saint Vincent and the Grenadines,Consumption,2008,  3
America,Saint Vincent and the Grenadines,Consumption,2010,  3
America,Saint Vincent and the Grenadines,Consumption,2015,  3
America,Saint Vincent and the Grenadines,Consumption,2016,  3
America,Saint Vincent and the Grenadines,Consumption,2020,  3
America,Saint Vincent and the Grenadines,Consumption,2021,  3
America,Saint Vincent and the Grenadines,Consumption,2022,  3
Africa,Seychelles,Consumption,1997,  3
Africa,Seychelles,Consumption,1999,  3
Africa,Seychelles,Consumption,2001,  3
Africa,Sierra Leone,Consumption,2017,  3
Africa,Sierra Leone,Consumption,2020,  3
Africa,Sierra Leone,Consumption,2021,  3
Africa,Sierra Leone,Consumption,2022,  3
Asia,Sri Lanka,Consumption,2003,  3
Asia,Sri Lanka,Consumption,2004,  3
Asia,Sri Lanka,Consumption,2005,  3
Africa,Sudan,Consumption,2019,  3
Africa,Sudan,Consumption,2020,  3
Africa,Sudan,Consumption,2021,  3
Africa,Sudan,Consumption,2022,  3
Asia,Syrian Arab Republic,Consumption,1995,  3
Asia,Syrian Arab Republic,Consumption,1996,  3
Asia,Syrian Arab Republic,Production,1996,  3
Asia,Syrian Arab Republic,Consumption,1997,  3
Asia,Syrian Arab Republic,Production,1997,  3
Asia,Syrian Arab Republic,Consumption,1999,  3
Asia,Syrian Arab Republic,Production,2000,  3
Asia,Syrian Arab Republic,Production,2001,  3
Asia,Syrian Arab Republic,Production,2002,  3
Asia,Syrian Arab Republic,Production,2003,  3
Asia,Syrian Arab Republic,Production,2004,  3
Asia,Syrian Arab Republic,Consumption,2005,  3
Asia,Syrian Arab Republic,Consumption,2006,  3
Asia,Syrian Arab Republic,Consumption,2007,  3
Asia,Syrian Arab Republic,Consumption,2008,  3
Asia,Syrian Arab Republic,Consumption,2010,  3
Asia,Syrian Arab Republic,Consumption,2012,  3
Asia,Tajikistan,Production,2008,  3
Asia,Tajikistan,Production,2009,  3
Asia,Timor-Leste,Consumption,2009,  3
Asia,Timor-Leste,Consumption,2010,  3
Asia,Timor-Leste,Consumption,2014,  3
Asia,Timor-Leste,Consumption,2017,  3
Africa,Togo,Consumption,2018,  3
Africa,Uganda,Consumption,1998,  3
Africa,Uganda,Consumption,2003,  3
Africa,Uganda,Consumption,2004,  3
Africa,Uganda,Consumption,2007,  3
Oceania,Vanuatu,Consumption,1996,  3
Oceania,Vanuatu,Consumption,2013,  3
Africa,Zambia,Consumption,1999,  3
Africa,Zambia,Consumption,2000,  3
Africa,Zambia,Consumption,2005,  3
Asia,Afghanistan,Consumption,2010,  2
